,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
549,336,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-JUN-91,,,2,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
550,337,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-NOV-91,,,1,,,Black or African American,,1,Simple Assault,1.0,Specialty Store,"Anti-Multiple Races, Group",Individual,S,S
551,338,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",31-OCT-91,,,0,,,Unknown,,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
552,339,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",03-NOV-91,,,0,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
553,340,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",13-OCT-91,,,1,,,Black or African American,,1,Intimidation,1.0,Convenience Store,Anti-Arab,Individual,S,S
554,341,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",05-OCT-91,,,1,,,Black or African American,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
555,342,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",14-DEC-91,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
556,343,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",30-NOV-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Individual,S,S
557,344,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",27-NOV-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Arab,Business,S,S
558,345,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-NOV-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
559,2906,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-APR-91,,,0,,,Unknown,,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,S,S
560,2907,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",25-APR-91,,,4,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Restaurant,Anti-White,Individual,S,S
561,2908,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-APR-91,,,3,,,White,,3,Aggravated Assault,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
562,2909,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",29-APR-91,,,3,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
563,2910,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",05-MAY-91,,,5,,,White,,3,Simple Assault,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
564,2911,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",06-MAY-91,,,1,,,Black or African American,,1,Simple Assault,1.0,Commercial/Office Building,Anti-White,Individual,S,S
565,2912,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-APR-91,,,1,,,Black or African American,,1,Simple Assault,1.0,Grocery/Supermarket,Anti-Asian,Individual,S,S
566,2913,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",03-MAY-91,,,1,,,White,,1,Simple Assault,1.0,School/College,Anti-Gay (Male),Individual,S,S
567,2914,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",15-MAY-91,,,1,,,White,,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
568,2915,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",16-MAY-91,,,4,,,Black or African American,,1,Simple Assault,1.0,Field/Woods,Anti-Gay (Male),Individual,S,S
569,2916,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",11-MAY-91,,,8,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Islamic (Muslim),Individual,S,S
570,2917,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-MAY-91,,,1,,,White,,1,Arson,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
571,2918,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",20-MAY-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Arab,Religious Organization,S,S
572,2919,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",20-MAY-91,,,4,,,White,,1,Intimidation,1.0,Specialty Store,Anti-Gay (Male),Individual,S,S
573,2920,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",01-JUN-91,,,0,,,Unknown,,1,Intimidation,1.0,Commercial/Office Building,Anti-White,Individual,S,S
574,2921,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",29-MAY-91,,,2,,,Black or African American,,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
575,2922,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",01-JUN-91,,,1,,,Black or African American,,1,Intimidation,1.0,Residence/Home,Anti-White,Individual,S,S
576,2923,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",15-JUN-91,,,8,,,Unknown,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
577,2924,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",05-JUN-91,,,1,,,Unknown,,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Gay (Male),Individual,S,S
578,2925,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",20-JUN-91,,,10,,,Black or African American,,1,Simple Assault,1.0,Grocery/Supermarket,Anti-White,Individual,S,S
579,2926,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",21-JUN-91,,,2,,,Black or African American,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
580,2927,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-JUN-91,,,2,,,Black or African American,,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
581,2928,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",24-JUN-91,,,2,,,White,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
582,2929,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",26-JUN-91,,,0,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
583,2930,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",18-APR-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Air/Bus/Train Terminal,Anti-Black or African American,Other,S,S
584,2931,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-FEB-91,,,2,,,Black or African American,,5,Rape,5.0,Department/Discount Store,Anti-White,Individual,S,S
585,2932,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",13-NOV-91,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
586,2933,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",06-NOV-91,,,1,,,White,,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,S,S
587,2934,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",03-NOV-91,,,2,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
588,2935,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-OCT-91,,,2,,,White,,2,Aggravated Assault,2.0,Field/Woods,"Anti-Multiple Races, Group",Individual,S,S
589,2936,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",10-OCT-91,,,3,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
590,2937,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",08-OCT-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Restaurant,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
591,2938,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",27-FEB-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-Other Race/Ethnicity/Ancestry,Society/Public,S,S
592,2939,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-DEC-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Individual,S,S
593,2940,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",04-DEC-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
594,2941,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",29-NOV-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
595,2942,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",25-NOV-91,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
596,2943,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",22-NOV-91,,,5,,,White,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
597,2944,1991,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",16-NOV-91,,,1,,,White,,1,Aggravated Assault,1.0,Restaurant,Anti-Jewish,Individual,S,S
5754,5377,1992,IL0010300,Quincy,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",01-MAY-92,,,0,,,Unknown,,1,Aggravated Assault,1.0,Other/Unknown,Anti-White,Individual,S,S
5755,5378,1992,IL0160900,Berwyn,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",12-DEC-92,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
5756,10095,1992,IL0160900,Berwyn,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",04-MAR-92,,,0,,,Unknown,,5,Arson,5.0,Residence/Home,Anti-Black or African American,Individual,S,S
5757,5379,1992,IL0161700,Calumet City,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",10-MAY-92,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
5758,5380,1992,IL0161700,Calumet City,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",19-OCT-92,,,2,,,White,,3,Aggravated Assault,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
5759,10096,1992,IL0161700,Calumet City,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",18-MAY-92,,,3,,,White,,1,Aggravated Assault,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
5760,10097,1992,IL0161700,Calumet City,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",11-JUL-92,,,2,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
5761,10098,1992,IL0161700,Calumet City,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",04-SEP-92,,,1,,,Black or African American,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
5762,10099,1992,IL0163000,Elk Grove Village,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",30-JUL-92,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
5763,5381,1992,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",11-JUL-92,,,0,,,Unknown,,1,Intimidation,1.0,Drug Store/Doctor's Office/Hospital,Anti-Jewish,Individual,S,S
5764,10100,1992,IL0165200,Homewood,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",10-SEP-92,,,1,,,White,,1,Intimidation,1.0,Commercial/Office Building,Anti-Jewish,Individual,S,S
5765,5383,1992,IL0166600,Matteson,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",28-DEC-92,,,1,,,Black or African American,,1,Intimidation,1.0,Residence/Home,Anti-White,Individual,S,S
5766,10102,1992,IL0166600,Matteson,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",30-MAR-92,,,1,,,White,,3,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,M,S
5767,10103,1992,IL0166600,Matteson,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",10-OCT-92,,,1,,,White,,1,Intimidation,1.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
5768,5382,1992,IL0166C00,University of Illinois:,Chicago,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",24-MAR-92,,,1,,,White,,1,Simple Assault,1.0,School/College,Anti-Asian,Individual,S,S
5769,10101,1992,IL0166C00,University of Illinois:,Chicago,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",03-OCT-92,,,1,,,Unknown,,1,Simple Assault,1.0,School/College,Anti-Asian,Individual,S,S
5770,5384,1992,IL0167000,Midlothian,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",21-JUN-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
5771,5385,1992,IL0167000,Midlothian,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",01-APR-92,,,0,,,Unknown,,2,Arson;Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Black or African American,Individual,M,S
5772,10104,1992,IL0167000,Midlothian,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",25-JUL-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Drug Store/Doctor's Office/Hospital,Anti-Black or African American,Business,S,S
5773,10105,1992,IL0167000,Midlothian,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",22-NOV-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-White,Society/Public,S,S
5774,10106,1992,IL0167500,Northbrook,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",23-MAY-92,,,1,,,White,,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
5775,5386,1992,IL0168100,Oak Park,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",11-APR-92,,,2,,,Unknown,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
5776,10107,1992,IL0168100,Oak Park,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",05-MAY-92,,,1,,,Unknown,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
5777,10108,1992,IL0168400,Palatine,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",24-OCT-92,,,0,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
5778,5387,1992,IL0169B00,Wheeling,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",11-FEB-92,,,0,,,Unknown,,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,M,S
5779,10109,1992,IL0169B00,Wheeling,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",23-MAR-92,,,0,,,Unknown,,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Commercial/Office Building,Anti-Black or African American,Business;Individual,M,S
5780,5388,1992,IL0191100,Northern Illinois University,,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",20-MAR-92,,,0,,,Unknown,,1,Intimidation,1.0,School/College,Anti-Gay (Male),Individual,S,S
5781,10110,1992,IL0191100,Northern Illinois University,,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",22-AUG-92,,,1,,,Black or African American,,1,Intimidation,1.0,School/College,Anti-Black or African American,Individual,S,S
5782,5389,1992,IL0220000,DuPage,,County,IL,Illinois,East North Central,Midwest,9A,"MSA counties 100,000 or over",01-JUL-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
5783,5390,1992,IL0220000,DuPage,,County,IL,Illinois,East North Central,Midwest,9A,"MSA counties 100,000 or over",14-MAY-92,,,2,,,Multiple,,2,Intimidation;Simple Assault,2.0,School/College,Anti-White,Individual,M,S
5784,10111,1992,IL0220000,DuPage,,County,IL,Illinois,East North Central,Midwest,9A,"MSA counties 100,000 or over",02-MAY-92,,,8,,,Black or African American,,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
5785,10112,1992,IL0220000,DuPage,,County,IL,Illinois,East North Central,Midwest,9A,"MSA counties 100,000 or over",13-JUN-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
5786,5391,1992,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",12-MAY-92,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,S,S
5787,5392,1992,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",06-MAY-92,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,S,S
5788,5393,1992,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",13-APR-92,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-Black or African American,Society/Public,S,S
5789,5394,1992,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",13-APR-92,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,S,S
5790,5395,1992,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",14-MAY-92,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Other,S,S
5791,5396,1992,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",14-MAY-92,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,Hotel/Motel/Etc.,Anti-Black or African American,Business,S,S
5792,10113,1992,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",13-MAY-92,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-Black or African American,Government,S,S
5793,5397,1992,IL0221600,Roselle,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",29-FEB-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Arab,Individual,S,S
5794,5398,1992,IL0221600,Roselle,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",29-FEB-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Arab,Individual,S,S
5795,5399,1992,IL0221600,Roselle,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",31-DEC-92,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Arab,Individual,S,S
